12.038323122485705,13.368813678234668,white,circle
12.038323122485705,13.369687649275118,white,circle
12.038323122485705,13.370561617147075,white,circle
12.038323122485705,13.371435581850347,white,circle
12.039221437769825,13.368813678234668,white,circle
12.039221437769825,13.369687649275118,white,circle
12.039221437769825,13.370561617147075,white,circle
12.039221437769825,13.371435581850347,white,circle
12.040119753053945,13.368813678234668,white,circle
12.040119753053945,13.369687649275118,white,circle
12.040119753053945,13.370561617147075,white,circle
12.040119753053945,13.371435581850347,white,circle
12.041018068338065,13.368813678234668,white,circle
12.041018068338065,13.369687649275118,white,circle
12.041018068338065,13.370561617147075,white,circle
12.041018068338065,13.371435581850347,white,circle
